month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,storey,town_premium,flat_model_premium
2017-06,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,10 TO 12,67,New Generation,1980,62,276888,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,07 TO 09,68,New Generation,1980,62,279000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,04 TO 06,68,New Generation,1981,62,280000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,542,ANG MO KIO AVE 10,01 TO 03,68,New Generation,1981,62,280000,2,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,133,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1979,60,285000,2,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,208,ANG MO KIO AVE 1,04 TO 06,73,New Generation,1976,58,289000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,575,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1980,61,290000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,445,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,61,293000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,450,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1979,61,295000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1980,61,298000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68,New Generation,1980,61,300000,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,129,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1979,60,300000,2,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,04 TO 06,68,New Generation,1980,62,300000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,07 TO 09,68,New Generation,1980,61,305000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,434,ANG MO KIO AVE 10,10 TO 12,67,New Generation,1979,60,308000,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,635,ANG MO KIO AVE 6,07 TO 09,68,New Generation,1980,62,309000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,576,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1980,61,310000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,623,ANG MO KIO AVE 9,04 TO 06,68,New Generation,1980,62,316000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,405,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1979,61,316888,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,461,ANG MO KIO AVE 10,10 TO 12,68,New Generation,1980,61,320000,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,208,ANG MO KIO AVE 1,10 TO 12,73,New Generation,1976,58,325000,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,575,ANG MO KIO AVE 10,01 TO 03,81,New Generation,1980,61,325000,2,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,448,ANG MO KIO AVE 10,04 TO 06,83,New Generation,1979,61,330000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,502,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,62,333000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,04 TO 06,75,New Generation,1980,62,338000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,10 TO 12,73,New Generation,1978,59,340000,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,255,ANG MO KIO AVE 4,07 TO 09,73,New Generation,1977,59,342000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,10 TO 12,67,New Generation,1978,60,345000,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,07 TO 09,74,New Generation,1979,61,348000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,576,ANG MO KIO AVE 10,01 TO 03,82,New Generation,1980,61,350000,2,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,129,ANG MO KIO AVE 3,04 TO 06,73,New Generation,1979,60,358000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,313,ANG MO KIO AVE 3,10 TO 12,73,New Generation,1978,59,360000,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,04 TO 06,73,New Generation,1978,59,362000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,586,ANG MO KIO AVE 3,07 TO 09,81,New Generation,1979,61,362000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,130,ANG MO KIO AVE 3,07 TO 09,73,New Generation,1979,60,365000,8,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,320,ANG MO KIO AVE 1,04 TO 06,73,New Generation,1977,59,368000,5,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,434,ANG MO KIO AVE 10,10 TO 12,82,New Generation,1979,60,370000,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,10 TO 12,73,New Generation,1978,60,370000,11,-12500,-21500
2017-06,ANG MO KIO,3 ROOM,424,ANG MO KIO AVE 3,04 TO 06,73,New Generation,1979,60,383000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,461,ANG MO KIO AVE 10,01 TO 03,68,New Generation,1980,61,250000,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1976,57,258000,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1977,59,260000,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,181,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,62,266000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,07 TO 09,68,New Generation,1981,62,268000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,07 TO 09,67,New Generation,1980,61,268000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,476,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,61,270000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1977,58,270000,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1984,66,273000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,04 TO 06,68,New Generation,1981,62,278000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,01 TO 03,68,New Generation,1981,62,278000,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,10 TO 12,68,New Generation,1981,62,285000,11,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1977,58,289000,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,441,ANG MO KIO AVE 10,01 TO 03,67,New Generation,1979,60,290000,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,62,290000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,564,ANG MO KIO AVE 3,07 TO 09,68,New Generation,1985,66,295000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,13 TO 15,67,New Generation,1976,57,300000,14,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,07 TO 09,73,New Generation,1977,59,303000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,556,ANG MO KIO AVE 10,07 TO 09,68,New Generation,1980,61,305000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,637,ANG MO KIO AVE 6,07 TO 09,68,New Generation,1980,62,305000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,449,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1979,61,308000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,114,ANG MO KIO AVE 4,04 TO 06,74,New Generation,1978,59,308000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,10 TO 12,67,New Generation,1980,61,308000,11,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,04 TO 06,68,New Generation,1981,62,310000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1978,60,310000,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,623,ANG MO KIO AVE 9,07 TO 09,68,New Generation,1980,62,310000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,637,ANG MO KIO AVE 6,07 TO 09,68,New Generation,1980,62,311000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,04 TO 06,68,New Generation,1981,62,313000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,255,ANG MO KIO AVE 4,10 TO 12,73,New Generation,1977,59,315000,11,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,04 TO 06,67,New Generation,1985,66,316000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,216,ANG MO KIO AVE 1,04 TO 06,73,New Generation,1976,57,320000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,01 TO 03,82,New Generation,1985,66,322800,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,416,ANG MO KIO AVE 10,04 TO 06,74,New Generation,1979,61,325000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,560,ANG MO KIO AVE 10,10 TO 12,67,New Generation,1980,61,328000,11,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,04 TO 06,89,New Generation,1979,61,340000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,629,ANG MO KIO AVE 4,01 TO 03,82,New Generation,1981,63,340000,2,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,10 TO 12,75,New Generation,1980,62,350000,11,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,04 TO 06,73,New Generation,1979,60,360000,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,10 TO 12,82,New Generation,1980,61,365000,11,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,578,ANG MO KIO AVE 10,07 TO 09,82,New Generation,1980,61,368000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,04 TO 06,82,New Generation,1979,61,368888,5,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,646,ANG MO KIO AVE 6,10 TO 12,75,New Generation,1980,62,373000,11,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,127,ANG MO KIO AVE 3,07 TO 09,82,New Generation,1978,60,378000,8,-12500,-21500
2017-07,ANG MO KIO,3 ROOM,422,ANG MO KIO AVE 3,04 TO 06,73,New Generation,1979,60,395000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,230,ANG MO KIO AVE 3,10 TO 12,67,New Generation,1978,59,258000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,535,ANG MO KIO AVE 5,01 TO 03,67,New Generation,1980,61,258000,2,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1977,59,267000,2,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,232,ANG MO KIO AVE 3,10 TO 12,67,New Generation,1977,59,273000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,01 TO 03,68,New Generation,1980,62,278000,2,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,07 TO 09,75,New Generation,1980,62,280000,8,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,442,ANG MO KIO AVE 10,10 TO 12,67,New Generation,1979,61,283000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,564,ANG MO KIO AVE 3,07 TO 09,68,New Generation,1985,66,283000,8,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,10 TO 12,68,New Generation,1981,62,285000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,04 TO 06,67,New Generation,1980,61,286888,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1980,61,290000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,04 TO 06,67,New Generation,1985,66,290000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,578,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1980,61,295000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,110,ANG MO KIO AVE 4,04 TO 06,67,New Generation,1978,60,300000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,633,ANG MO KIO AVE 6,01 TO 03,67,New Generation,1985,66,302000,2,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,10 TO 12,67,New Generation,1985,66,305000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,475,ANG MO KIO AVE 10,13 TO 15,67,New Generation,1979,61,305000,14,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,230,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1978,59,305000,8,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,04 TO 06,82,New Generation,1980,61,310000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,04 TO 06,68,New Generation,1980,62,310000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,534,ANG MO KIO AVE 10,10 TO 12,68,New Generation,1980,61,315000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,04 TO 06,67,New Generation,1985,66,315000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,625,ANG MO KIO AVE 9,07 TO 09,68,New Generation,1980,62,318888,8,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,586,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1979,60,319000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,440,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,60,320000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1977,58,320000,8,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1979,60,320000,8,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,513,ANG MO KIO AVE 8,01 TO 03,67,New Generation,1984,66,320000,2,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,10 TO 12,67,New Generation,1979,60,325000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1979,60,325000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,117,ANG MO KIO AVE 4,10 TO 12,74,New Generation,1978,59,328000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,114,ANG MO KIO AVE 4,10 TO 12,74,New Generation,1978,59,330000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,506,ANG MO KIO AVE 8,01 TO 03,68,New Generation,1980,62,330000,2,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,13 TO 15,81,New Generation,1980,61,340000,14,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,506,ANG MO KIO AVE 8,01 TO 03,68,New Generation,1980,62,343000,2,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,219,ANG MO KIO AVE 1,10 TO 12,82,New Generation,1977,58,345000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,506,ANG MO KIO AVE 8,07 TO 09,68,New Generation,1980,62,345000,8,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,421,ANG MO KIO AVE 10,07 TO 09,74,New Generation,1979,61,348000,8,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,10 TO 12,82,New Generation,1979,60,350000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,435,ANG MO KIO AVE 10,04 TO 06,82,New Generation,1979,60,358000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,04 TO 06,82,New Generation,1979,60,360000,5,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,443,ANG MO KIO AVE 10,10 TO 12,82,New Generation,1979,61,375000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,130,ANG MO KIO AVE 3,10 TO 12,88,New Generation,1979,60,376000,11,-12500,-21500
2017-08,ANG MO KIO,3 ROOM,422,ANG MO KIO AVE 3,07 TO 09,88,New Generation,1979,60,399888,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,441,ANG MO KIO AVE 10,10 TO 12,67,New Generation,1979,60,235000,11,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,04 TO 06,68,New Generation,1981,62,250000,5,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1976,57,258000,2,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,474,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1984,65,263000,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,01 TO 03,68,New Generation,1980,61,265000,2,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,445,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1979,60,266000,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,07 TO 09,67,New Generation,1980,61,268000,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,564,ANG MO KIO AVE 3,01 TO 03,68,New Generation,1985,66,270000,2,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,441,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,60,275000,5,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,550,ANG MO KIO AVE 10,10 TO 12,68,New Generation,1981,62,275000,11,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,216,ANG MO KIO AVE 1,01 TO 03,73,New Generation,1976,57,277000,2,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,04 TO 06,68,New Generation,1981,62,277500,5,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,01 TO 03,68,New Generation,1980,61,280000,2,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,233,ANG MO KIO AVE 3,10 TO 12,67,New Generation,1977,59,285000,11,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,62,285000,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,109,ANG MO KIO AVE 4,07 TO 09,67,New Generation,1978,59,288000,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,04 TO 06,68,New Generation,1981,62,288000,5,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1979,60,295000,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1979,60,300000,2,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,153,ANG MO KIO AVE 5,04 TO 06,68,New Generation,1981,62,300000,5,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,07 TO 09,68,New Generation,1980,62,303000,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1979,60,306000,2,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,348,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1978,59,310000,2,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,434,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,60,310000,5,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,10 TO 12,68,New Generation,1980,62,312000,11,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,10 TO 12,68,New Generation,1980,61,313000,11,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,10 TO 12,67,New Generation,1976,57,320000,11,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,534,ANG MO KIO AVE 10,07 TO 09,82,New Generation,1980,61,330000,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1980,61,340000,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,637,ANG MO KIO AVE 6,04 TO 06,82,New Generation,1980,62,342000,5,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,82,New Generation,1980,61,352888,8,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,10 TO 12,75,New Generation,1980,62,355000,11,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,10 TO 12,73,New Generation,1979,60,370000,11,-12500,-21500
2017-09,ANG MO KIO,3 ROOM,507,ANG MO KIO AVE 8,04 TO 06,81,New Generation,1980,61,395000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1979,60,248000,2,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,451,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1979,60,260000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,451,ANG MO KIO AVE 10,01 TO 03,68,New Generation,1979,60,262000,2,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,232,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1977,59,265000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,606,ANG MO KIO AVE 5,10 TO 12,67,New Generation,1980,61,265000,11,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,01 TO 03,67,New Generation,1979,60,270000,2,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,577,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1980,61,270000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,07 TO 09,67,New Generation,1980,61,270000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,04 TO 06,68,New Generation,1981,62,275000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,153,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,62,275000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,62,276500,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1978,60,280000,2,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,565,ANG MO KIO AVE 3,10 TO 12,68,New Generation,1980,61,280000,11,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,10 TO 12,67,New Generation,1979,60,282000,11,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,07 TO 09,68,New Generation,1980,62,284888,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,109,ANG MO KIO AVE 4,07 TO 09,67,New Generation,1978,59,285000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,549,ANG MO KIO AVE 10,01 TO 03,68,New Generation,1981,62,285888,2,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,110,ANG MO KIO AVE 4,04 TO 06,67,New Generation,1978,59,287000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,476,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,60,288000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,232,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1977,58,288000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1979,60,290000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1978,60,295000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,68,New Generation,1980,61,295000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,433,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1979,60,297500,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,333,ANG MO KIO AVE 1,10 TO 12,68,New Generation,1981,62,300000,11,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,440,ANG MO KIO AVE 10,10 TO 12,67,New Generation,1979,60,300000,11,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,462,ANG MO KIO AVE 10,01 TO 03,82,New Generation,1980,61,300000,2,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,10 TO 12,73,New Generation,1978,59,315000,11,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,10 TO 12,68,New Generation,1980,61,315000,11,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1979,60,315000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,126,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1978,59,315000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,07 TO 09,75,New Generation,1980,62,315000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,117,ANG MO KIO AVE 4,07 TO 09,74,New Generation,1978,59,316000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,462,ANG MO KIO AVE 10,10 TO 12,68,New Generation,1980,61,320000,11,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,04 TO 06,74,New Generation,1979,60,325000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,584,ANG MO KIO AVE 3,10 TO 12,67,New Generation,1979,60,328000,11,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,07 TO 09,75,New Generation,1980,62,338000,8,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,04 TO 06,82,New Generation,1980,61,340000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1979,60,340000,5,-12500,-21500
2017-10,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,82,New Generation,1981,62,340000,8,-12500,-21500
