,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,combined_blk_street_name,oneMapAPI_Name,time_to_city,nearest_mall,nearest_school,nearest_mrt,storey,town_premium,flat_model_premium
8800,2018-06,WOODLANDS,EXECUTIVE,838,WOODLANDS ST 82,01 TO 03,146.0,Maisonette,1988,69,468000.0,838 WOODLANDS ST 82,838 WOODLANDS STREET 82 SINGAPORE 730838,54.58333333,214,467,1010,2,-71556.0,0.0
8801,2018-06,WOODLANDS,EXECUTIVE,788C,WOODLANDS CRES,04 TO 06,143.0,Maisonette,1999,80,505888.0,788C WOODLANDS CRES,788C WOODLANDS CRESCENT SINGAPORE 733788,45.65,553,478,528,5,-71556.0,0.0
8802,2018-06,WOODLANDS,EXECUTIVE,652,WOODLANDS RING RD,04 TO 06,141.0,Maisonette,1998,79,545000.0,652 WOODLANDS RING RD,652 WOODLANDS RING ROAD SINGAPORE 730652,47.15,374,580,423,5,-71556.0,0.0
8803,2018-06,WOODLANDS,EXECUTIVE,804,WOODLANDS ST 81,07 TO 09,146.0,Maisonette,1988,69,550000.0,804 WOODLANDS ST 81,804 WOODLANDS STREET 81 SINGAPORE 730804,50.63333333,593,469,516,8,-71556.0,0.0
8804,2018-06,WOODLANDS,EXECUTIVE,838,WOODLANDS ST 82,01 TO 03,151.0,Maisonette,1988,69,550000.0,838 WOODLANDS ST 82,838 WOODLANDS STREET 82 SINGAPORE 730838,54.58333333,214,467,1010,2,-71556.0,0.0
8805,2018-06,WOODLANDS,EXECUTIVE,789,WOODLANDS AVE 6,10 TO 12,144.0,Maisonette,1997,78,590000.0,789 WOODLANDS AVE 6,789 WOODLANDS AVENUE 6 SINGAPORE 730789,47.71666667,578,562,451,11,-71556.0,0.0
8806,2018-07,WOODLANDS,EXECUTIVE,788D,WOODLANDS CRES,01 TO 03,143.0,Maisonette,1999,79,460000.0,788D WOODLANDS CRES,788D WOODLANDS CRESCENT SINGAPORE 734788,48.95,665,592,537,2,-71556.0,0.0
8807,2018-07,WOODLANDS,EXECUTIVE,788,WOODLANDS AVE 6,04 TO 06,144.0,Maisonette,1997,78,518000.0,788 WOODLANDS AVE 6,788 WOODLANDS AVENUE 6 SINGAPORE 730788,47.33333333,570,477,443,5,-71556.0,0.0
8808,2018-07,WOODLANDS,EXECUTIVE,829,WOODLANDS ST 83,01 TO 03,151.0,Maisonette,1989,69,520000.0,829 WOODLANDS ST 83,829 WOODLANDS STREET 83 SINGAPORE 730829,49.13333333,459,536,630,2,-71556.0,0.0
8809,2018-07,WOODLANDS,EXECUTIVE,819,WOODLANDS ST 82,01 TO 03,151.0,Maisonette,1989,69,540000.0,819 WOODLANDS ST 82,819 WOODLANDS STREET 82 SINGAPORE 730819,52.11666667,215,431,862,2,-71556.0,0.0
8810,2018-07,WOODLANDS,EXECUTIVE,656,WOODLANDS RING RD,07 TO 09,144.0,Maisonette,1998,78,550000.0,656 WOODLANDS RING RD,656 WOODLANDS RING ROAD SINGAPORE 730656,49.55,546,405,594,8,-71556.0,0.0
8811,2018-07,WOODLANDS,EXECUTIVE,647,WOODLANDS RING RD,07 TO 09,144.0,Maisonette,1998,79,566000.0,647 WOODLANDS RING RD,647 WOODLANDS RING ROAD SINGAPORE 730647,47.18333333,263,504,408,8,-71556.0,0.0
8812,2018-08,WOODLANDS,EXECUTIVE,788B,WOODLANDS CRES,01 TO 03,143.0,Maisonette,1999,79,520000.0,788B WOODLANDS CRES,788B WOODLANDS CRESCENT SINGAPORE 732788,44.71666667,476,423,473,2,-71556.0,0.0
8813,2018-08,WOODLANDS,EXECUTIVE,833,WOODLANDS ST 83,01 TO 03,151.0,Maisonette,1989,69,533000.0,833 WOODLANDS ST 83,833 WOODLANDS STREET 83 SINGAPORE 730833,51.36666667,344,510,733,2,-71556.0,0.0
8814,2018-08,WOODLANDS,EXECUTIVE,804,WOODLANDS ST 81,04 TO 06,146.0,Maisonette,1988,69,555000.0,804 WOODLANDS ST 81,804 WOODLANDS STREET 81 SINGAPORE 730804,50.63333333,593,469,516,5,-71556.0,0.0
8815,2018-08,WOODLANDS,EXECUTIVE,893C,WOODLANDS DR 50,04 TO 06,144.0,Maisonette,1996,77,560000.0,893C WOODLANDS DR 50,893C WOODLANDS DRIVE 50 SINGAPORE 732893,51.88333333,537,164,547,5,-71556.0,0.0
8816,2018-09,WOODLANDS,EXECUTIVE,804,WOODLANDS ST 81,04 TO 06,146.0,Maisonette,1988,69,510000.0,804 WOODLANDS ST 81,804 WOODLANDS STREET 81 SINGAPORE 730804,50.63333333,593,469,516,5,-71556.0,0.0
8817,2018-09,WOODLANDS,EXECUTIVE,837,WOODLANDS ST 82,01 TO 03,151.0,Maisonette,1989,69,510000.0,837 WOODLANDS ST 82,837 WOODLANDS STREET 82 SINGAPORE 730837,52.03333333,319,546,949,2,-71556.0,0.0
8818,2018-09,WOODLANDS,EXECUTIVE,797,WOODLANDS DR 72,01 TO 03,141.0,Maisonette,1997,78,515000.0,797 WOODLANDS DR 72,797 WOODLANDS DRIVE 72 SINGAPORE 730797,49.0,663,641,536,2,-71556.0,0.0
8819,2018-09,WOODLANDS,EXECUTIVE,346,WOODLANDS ST 32,01 TO 03,146.0,Maisonette,1986,66,570000.0,346 WOODLANDS ST 32,346 WOODLANDS STREET 32 SINGAPORE 730346,51.88333333,378,642,899,2,-71556.0,0.0
8820,2018-10,WOODLANDS,EXECUTIVE,788B,WOODLANDS CRES,04 TO 06,143.0,Maisonette,1999,79,505000.0,788B WOODLANDS CRES,788B WOODLANDS CRESCENT SINGAPORE 732788,44.71666667,476,423,473,5,-71556.0,0.0
8821,2018-10,WOODLANDS,EXECUTIVE,804,WOODLANDS ST 81,04 TO 06,149.0,Maisonette,1988,69,510000.0,804 WOODLANDS ST 81,804 WOODLANDS STREET 81 SINGAPORE 730804,50.63333333,593,469,516,5,-71556.0,0.0
8822,2018-10,WOODLANDS,EXECUTIVE,648,WOODLANDS RING RD,07 TO 09,144.0,Maisonette,1998,78,550000.0,648 WOODLANDS RING RD,648 WOODLANDS RING ROAD SINGAPORE 730648,46.35,193,434,347,8,-71556.0,0.0
8823,2018-10,WOODLANDS,EXECUTIVE,788,WOODLANDS AVE 6,10 TO 12,141.0,Maisonette,1997,77,552800.0,788 WOODLANDS AVE 6,788 WOODLANDS AVENUE 6 SINGAPORE 730788,47.33333333,570,477,443,11,-71556.0,0.0
8824,2018-10,WOODLANDS,EXECUTIVE,804,WOODLANDS ST 81,01 TO 03,149.0,Maisonette,1988,69,570000.0,804 WOODLANDS ST 81,804 WOODLANDS STREET 81 SINGAPORE 730804,50.63333333,593,469,516,2,-71556.0,0.0
8825,2018-11,WOODLANDS,EXECUTIVE,650,WOODLANDS RING RD,04 TO 06,141.0,Maisonette,1998,78,560000.0,650 WOODLANDS RING RD,650 WOODLANDS RING ROAD SINGAPORE 730650,46.08333333,294,731,343,5,-71556.0,0.0
8826,2018-11,WOODLANDS,EXECUTIVE,868,WOODLANDS ST 83,01 TO 03,149.0,Maisonette,1996,76,575000.0,868 WOODLANDS ST 83,868 WOODLANDS STREET 83 SINGAPORE 730868,52.13333333,408,315,1167,2,-71556.0,0.0
8827,2018-11,WOODLANDS,EXECUTIVE,648,WOODLANDS RING RD,04 TO 06,144.0,Maisonette,1998,78,580000.0,648 WOODLANDS RING RD,648 WOODLANDS RING ROAD SINGAPORE 730648,46.35,193,434,347,5,-71556.0,0.0
8828,2018-12,WOODLANDS,EXECUTIVE,358,WOODLANDS AVE 5,04 TO 06,150.0,Maisonette,1996,76,596000.0,358 WOODLANDS AVE 5,358 WOODLANDS AVENUE 5 SINGAPORE 730358,52.41666667,593,531,670,5,-71556.0,0.0
8829,2018-12,WOODLANDS,EXECUTIVE,356,WOODLANDS AVE 5,01 TO 03,144.0,Maisonette,1996,76,555000.0,356 WOODLANDS AVE 5,356 WOODLANDS AVENUE 5 SINGAPORE 730356,51.25,387,335,590,2,-71556.0,0.0
8830,2018-12,WOODLANDS,EXECUTIVE,804,WOODLANDS ST 81,01 TO 03,146.0,Maisonette,1988,68,560000.0,804 WOODLANDS ST 81,804 WOODLANDS STREET 81 SINGAPORE 730804,50.63333333,593,469,516,2,-71556.0,0.0
8831,2019-01,WOODLANDS,EXECUTIVE,646,WOODLANDS RING RD,04 TO 06,144.0,Maisonette,1998,78,565000.0,646 WOODLANDS RING RD,646 WOODLANDS RING ROAD SINGAPORE 730646,47.73333333,363,563,458,5,-71556.0,0.0
8832,2019-01,WOODLANDS,EXECUTIVE,788,WOODLANDS AVE 6,07 TO 09,141.0,Maisonette,1997,77,565000.0,788 WOODLANDS AVE 6,788 WOODLANDS AVENUE 6 SINGAPORE 730788,47.33333333,570,477,443,8,-71556.0,0.0
8833,2019-02,WOODLANDS,EXECUTIVE,658,WOODLANDS RING RD,01 TO 03,144.0,Maisonette,1998,78,528000.0,658 WOODLANDS RING RD,658 WOODLANDS RING ROAD SINGAPORE 730658,50.01666667,510,411,609,2,-71556.0,0.0
8834,2019-02,WOODLANDS,EXECUTIVE,788C,WOODLANDS CRES,07 TO 09,143.0,Maisonette,1999,79,545000.0,788C WOODLANDS CRES,788C WOODLANDS CRESCENT SINGAPORE 733788,45.65,553,478,528,8,-71556.0,0.0
8835,2019-02,WOODLANDS,EXECUTIVE,650,WOODLANDS RING RD,01 TO 03,144.0,Maisonette,1998,78,588000.0,650 WOODLANDS RING RD,650 WOODLANDS RING ROAD SINGAPORE 730650,46.08333333,294,731,343,2,-71556.0,0.0
8836,2019-02,WOODLANDS,EXECUTIVE,867,WOODLANDS ST 83,04 TO 06,155.0,Maisonette,1996,76,606000.0,867 WOODLANDS ST 83,867 WOODLANDS STREET 83 SINGAPORE 730867,54.28333333,403,378,1187,5,-71556.0,0.0
8837,2019-03,WOODLANDS,EXECUTIVE,650,WOODLANDS RING RD,01 TO 03,143.0,Maisonette,1998,78,530000.0,650 WOODLANDS RING RD,650 WOODLANDS RING ROAD SINGAPORE 730650,46.08333333,294,731,343,2,-71556.0,0.0
8838,2019-03,WOODLANDS,EXECUTIVE,788D,WOODLANDS CRES,01 TO 03,143.0,Maisonette,1999,79,542000.0,788D WOODLANDS CRES,788D WOODLANDS CRESCENT SINGAPORE 734788,48.95,665,592,537,2,-71556.0,0.0
8839,2019-03,WOODLANDS,EXECUTIVE,788D,WOODLANDS CRES,10 TO 12,143.0,Maisonette,1999,79,560000.0,788D WOODLANDS CRES,788D WOODLANDS CRESCENT SINGAPORE 734788,48.95,665,592,537,11,-71556.0,0.0
8840,2019-03,WOODLANDS,EXECUTIVE,788D,WOODLANDS CRES,10 TO 12,143.0,Maisonette,1999,79,565000.0,788D WOODLANDS CRES,788D WOODLANDS CRESCENT SINGAPORE 734788,48.95,665,592,537,11,-71556.0,0.0
8841,2019-03,WOODLANDS,EXECUTIVE,646,WOODLANDS RING RD,10 TO 12,141.0,Maisonette,1998,78,572000.0,646 WOODLANDS RING RD,646 WOODLANDS RING ROAD SINGAPORE 730646,47.73333333,363,563,458,11,-71556.0,0.0
8842,2019-04,WOODLANDS,EXECUTIVE,788C,WOODLANDS CRES,10 TO 12,141.0,Maisonette,1999,79,560000.0,788C WOODLANDS CRES,788C WOODLANDS CRESCENT SINGAPORE 733788,45.65,553,478,528,11,-71556.0,0.0
8843,2019-04,WOODLANDS,EXECUTIVE,637,WOODLANDS RING RD,10 TO 12,141.0,Maisonette,1999,79,620000.0,637 WOODLANDS RING RD,637 WOODLANDS RING ROAD SINGAPORE 730637,47.81666667,295,475,449,11,-71556.0,0.0
8844,2019-05,WOODLANDS,EXECUTIVE,828,WOODLANDS ST 81,01 TO 03,152.0,Maisonette,1989,68,470000.0,828 WOODLANDS ST 81,828 WOODLANDS STREET 81 SINGAPORE 730828,49.01666667,477,488,605,2,-71556.0,0.0
8845,2019-05,WOODLANDS,EXECUTIVE,646,WOODLANDS RING RD,01 TO 03,144.0,Maisonette,1998,78,535000.0,646 WOODLANDS RING RD,646 WOODLANDS RING ROAD SINGAPORE 730646,47.73333333,363,563,458,2,-71556.0,0.0
8846,2019-05,WOODLANDS,EXECUTIVE,360,WOODLANDS AVE 5,01 TO 03,144.0,Maisonette,1996,76,548000.0,360 WOODLANDS AVE 5,360 WOODLANDS AVENUE 5 SINGAPORE 730360,51.01666667,503,497,580,2,-71556.0,0.0
8847,2019-05,WOODLANDS,EXECUTIVE,652,WOODLANDS RING RD,01 TO 03,144.0,Maisonette,1998,78,550000.0,652 WOODLANDS RING RD,652 WOODLANDS RING ROAD SINGAPORE 730652,47.15,374,580,423,2,-71556.0,0.0
8848,2019-05,WOODLANDS,EXECUTIVE,646,WOODLANDS RING RD,04 TO 06,141.0,Maisonette,1998,78,555000.0,646 WOODLANDS RING RD,646 WOODLANDS RING ROAD SINGAPORE 730646,47.73333333,363,563,458,5,-71556.0,0.0
8849,2019-05,WOODLANDS,EXECUTIVE,647,WOODLANDS RING RD,07 TO 09,144.0,Maisonette,1998,78,585000.0,647 WOODLANDS RING RD,647 WOODLANDS RING ROAD SINGAPORE 730647,47.18333333,263,504,408,8,-71556.0,0.0
8850,2019-06,WOODLANDS,EXECUTIVE,829,WOODLANDS ST 83,01 TO 03,146.0,Maisonette,1989,68,520000.0,829 WOODLANDS ST 83,829 WOODLANDS STREET 83 SINGAPORE 730829,49.13333333,459,536,630,2,-71556.0,0.0
8851,2019-06,WOODLANDS,EXECUTIVE,797,WOODLANDS DR 72,04 TO 06,141.0,Maisonette,1997,77,560000.0,797 WOODLANDS DR 72,797 WOODLANDS DRIVE 72 SINGAPORE 730797,49.0,663,641,536,5,-71556.0,0.0
8852,2019-06,WOODLANDS,EXECUTIVE,637,WOODLANDS RING RD,07 TO 09,142.0,Maisonette,1999,79,565000.0,637 WOODLANDS RING RD,637 WOODLANDS RING ROAD SINGAPORE 730637,47.81666667,295,475,449,8,-71556.0,0.0
8853,2019-06,WOODLANDS,EXECUTIVE,636,WOODLANDS RING RD,10 TO 12,142.0,Maisonette,1999,79,568000.0,636 WOODLANDS RING RD,636 WOODLANDS RING ROAD SINGAPORE 730636,49.16666667,383,523,537,11,-71556.0,0.0
8854,2019-07,WOODLANDS,EXECUTIVE,647,WOODLANDS RING RD,01 TO 03,144.0,Maisonette,1998,78,560000.0,647 WOODLANDS RING RD,647 WOODLANDS RING ROAD SINGAPORE 730647,47.18333333,263,504,408,2,-71556.0,0.0
8855,2019-07,WOODLANDS,EXECUTIVE,650,WOODLANDS RING RD,07 TO 09,144.0,Maisonette,1998,77,579000.0,650 WOODLANDS RING RD,650 WOODLANDS RING ROAD SINGAPORE 730650,46.08333333,294,731,343,8,-71556.0,0.0
8856,2019-07,WOODLANDS,EXECUTIVE,362,WOODLANDS AVE 5,04 TO 06,150.0,Maisonette,1996,76,650000.0,362 WOODLANDS AVE 5,362 WOODLANDS AVENUE 5 SINGAPORE 730362,50.03333333,305,361,507,5,-71556.0,0.0
8857,2019-08,WOODLANDS,EXECUTIVE,798,WOODLANDS DR 72,01 TO 03,141.0,Maisonette,1997,77,522000.0,798 WOODLANDS DR 72,798 WOODLANDS DRIVE 72 SINGAPORE 730798,50.11666667,754,722,626,2,-71556.0,0.0
8858,2019-08,WOODLANDS,EXECUTIVE,804,WOODLANDS ST 81,04 TO 06,146.0,Maisonette,1988,68,545000.0,804 WOODLANDS ST 81,804 WOODLANDS STREET 81 SINGAPORE 730804,50.63333333,593,469,516,5,-71556.0,0.0
8859,2019-08,WOODLANDS,EXECUTIVE,804,WOODLANDS ST 81,01 TO 03,146.0,Maisonette,1988,68,560000.0,804 WOODLANDS ST 81,804 WOODLANDS STREET 81 SINGAPORE 730804,50.63333333,593,469,516,2,-71556.0,0.0
8860,2019-08,WOODLANDS,EXECUTIVE,652,WOODLANDS RING RD,07 TO 09,144.0,Maisonette,1998,77,570000.0,652 WOODLANDS RING RD,652 WOODLANDS RING ROAD SINGAPORE 730652,47.15,374,580,423,8,-71556.0,0.0
8861,2019-08,WOODLANDS,EXECUTIVE,866,WOODLANDS ST 83,07 TO 09,153.0,Maisonette,1996,75,570000.0,866 WOODLANDS ST 83,866 WOODLANDS STREET 83 SINGAPORE 730866,51.93333333,373,510,1073,8,-71556.0,0.0
8862,2019-08,WOODLANDS,EXECUTIVE,635,WOODLANDS RING RD,07 TO 09,142.0,Maisonette,1999,79,580000.0,635 WOODLANDS RING RD,635 WOODLANDS RING ROAD SINGAPORE 730635,49.1,385,599,539,8,-71556.0,0.0
8863,2019-09,WOODLANDS,EXECUTIVE,817,WOODLANDS ST 82,01 TO 03,146.0,Maisonette,1988,68,480000.0,817 WOODLANDS ST 82,817 WOODLANDS STREET 82 SINGAPORE 730817,54.06666667,177,430,985,2,-71556.0,0.0
8864,2019-09,WOODLANDS,EXECUTIVE,893B,WOODLANDS DR 50,01 TO 03,145.0,Maisonette,1996,76,528000.0,893B WOODLANDS DR 50,893B WOODLANDS DRIVE 50 SINGAPORE 731893,52.88333333,588,240,598,2,-71556.0,0.0
8865,2019-10,WOODLANDS,EXECUTIVE,637,WOODLANDS RING RD,01 TO 03,141.0,Maisonette,1999,78,502000.0,637 WOODLANDS RING RD,637 WOODLANDS RING ROAD SINGAPORE 730637,47.81666667,295,475,449,2,-71556.0,0.0
8866,2019-10,WOODLANDS,EXECUTIVE,656,WOODLANDS RING RD,04 TO 06,144.0,Maisonette,1998,77,540000.0,656 WOODLANDS RING RD,656 WOODLANDS RING ROAD SINGAPORE 730656,49.55,546,405,594,5,-71556.0,0.0
8867,2019-10,WOODLANDS,EXECUTIVE,865,WOODLANDS ST 83,10 TO 12,147.0,Maisonette,1996,75,565000.0,865 WOODLANDS ST 83,865 WOODLANDS STREET 83 SINGAPORE 730865,51.03333333,441,568,1025,11,-71556.0,0.0
8868,2019-10,WOODLANDS,EXECUTIVE,636,WOODLANDS RING RD,07 TO 09,141.0,Maisonette,1999,78,570000.0,636 WOODLANDS RING RD,636 WOODLANDS RING ROAD SINGAPORE 730636,49.16666667,383,523,537,8,-71556.0,0.0
8869,2019-11,WOODLANDS,EXECUTIVE,658,WOODLANDS RING RD,07 TO 09,144.0,Maisonette,1998,77,540000.0,658 WOODLANDS RING RD,658 WOODLANDS RING ROAD SINGAPORE 730658,50.01666667,510,411,609,8,-71556.0,0.0
8870,2019-11,WOODLANDS,EXECUTIVE,637,WOODLANDS RING RD,01 TO 03,142.0,Maisonette,1999,78,545000.0,637 WOODLANDS RING RD,637 WOODLANDS RING ROAD SINGAPORE 730637,47.81666667,295,475,449,2,-71556.0,0.0
8871,2019-11,WOODLANDS,EXECUTIVE,893B,WOODLANDS DR 50,07 TO 09,144.0,Maisonette,1996,76,560000.0,893B WOODLANDS DR 50,893B WOODLANDS DRIVE 50 SINGAPORE 731893,52.88333333,588,240,598,8,-71556.0,0.0
8872,2019-11,WOODLANDS,EXECUTIVE,650,WOODLANDS RING RD,10 TO 12,144.0,Maisonette,1998,77,580000.0,650 WOODLANDS RING RD,650 WOODLANDS RING ROAD SINGAPORE 730650,46.08333333,294,731,343,11,-71556.0,0.0
8873,2019-11,WOODLANDS,EXECUTIVE,867,WOODLANDS ST 83,07 TO 09,155.0,Maisonette,1996,75,599999.0,867 WOODLANDS ST 83,867 WOODLANDS STREET 83 SINGAPORE 730867,54.28333333,403,378,1187,8,-71556.0,0.0
8874,2019-12,WOODLANDS,EXECUTIVE,788,WOODLANDS AVE 6,07 TO 09,141.0,Maisonette,1997,76,566000.0,788 WOODLANDS AVE 6,788 WOODLANDS AVENUE 6 SINGAPORE 730788,47.33333333,570,477,443,8,-71556.0,0.0
8875,2019-12,WOODLANDS,EXECUTIVE,635,WOODLANDS RING RD,07 TO 09,142.0,Maisonette,1999,78,580000.0,635 WOODLANDS RING RD,635 WOODLANDS RING ROAD SINGAPORE 730635,49.1,385,599,539,8,-71556.0,0.0
8876,2019-12,WOODLANDS,EXECUTIVE,636,WOODLANDS RING RD,01 TO 03,141.0,Maisonette,1999,78,535000.0,636 WOODLANDS RING RD,636 WOODLANDS RING ROAD SINGAPORE 730636,49.16666667,383,523,537,2,-71556.0,0.0
8877,2019-12,WOODLANDS,EXECUTIVE,636,WOODLANDS RING RD,07 TO 09,141.0,Maisonette,1999,78,585000.0,636 WOODLANDS RING RD,636 WOODLANDS RING ROAD SINGAPORE 730636,49.16666667,383,523,537,8,-71556.0,0.0
8878,2020-01,WOODLANDS,EXECUTIVE,635,WOODLANDS RING RD,01 TO 03,142.0,Maisonette,1999,78,530000.0,635 WOODLANDS RING RD,635 WOODLANDS RING ROAD SINGAPORE 730635,49.1,385,599,539,2,-71556.0,0.0
8879,2020-02,WOODLANDS,EXECUTIVE,893B,WOODLANDS DR 50,04 TO 06,144.0,Maisonette,1996,75,570000.0,893B WOODLANDS DR 50,893B WOODLANDS DRIVE 50 SINGAPORE 731893,52.88333333,588,240,598,5,-71556.0,0.0
8880,2020-03,WOODLANDS,EXECUTIVE,646,WOODLANDS RING RD,10 TO 12,144.0,Maisonette,1998,77,575000.0,646 WOODLANDS RING RD,646 WOODLANDS RING ROAD SINGAPORE 730646,47.73333333,363,563,458,11,-71556.0,0.0
8881,2020-03,WOODLANDS,EXECUTIVE,635,WOODLANDS RING RD,07 TO 09,142.0,Maisonette,1999,78,540000.0,635 WOODLANDS RING RD,635 WOODLANDS RING ROAD SINGAPORE 730635,49.1,385,599,539,8,-71556.0,0.0
8882,2020-03,WOODLANDS,EXECUTIVE,648,WOODLANDS RING RD,04 TO 06,144.0,Maisonette,1998,77,545000.0,648 WOODLANDS RING RD,648 WOODLANDS RING ROAD SINGAPORE 730648,46.35,193,434,347,5,-71556.0,0.0
8883,2020-04,WOODLANDS,EXECUTIVE,788D,WOODLANDS CRES,10 TO 12,143.0,Maisonette,1999,78,611000.0,788D WOODLANDS CRES,788D WOODLANDS CRESCENT SINGAPORE 734788,48.95,665,592,537,11,-71556.0,0.0
8884,2020-04,WOODLANDS,EXECUTIVE,648,WOODLANDS RING RD,10 TO 12,141.0,Maisonette,1998,77,590000.0,648 WOODLANDS RING RD,648 WOODLANDS RING ROAD SINGAPORE 730648,46.35,193,434,347,11,-71556.0,0.0
8885,2020-06,WOODLANDS,EXECUTIVE,789,WOODLANDS AVE 6,10 TO 12,141.0,Maisonette,1997,76,580000.0,789 WOODLANDS AVE 6,789 WOODLANDS AVENUE 6 SINGAPORE 730789,47.71666667,578,562,451,11,-71556.0,0.0
8886,2020-06,WOODLANDS,EXECUTIVE,788C,WOODLANDS CRES,10 TO 12,143.0,Maisonette,1999,78,555000.0,788C WOODLANDS CRES,788C WOODLANDS CRESCENT SINGAPORE 733788,45.65,553,478,528,11,-71556.0,0.0
8887,2020-06,WOODLANDS,EXECUTIVE,788B,WOODLANDS CRES,01 TO 03,143.0,Maisonette,1999,77,540000.0,788B WOODLANDS CRES,788B WOODLANDS CRESCENT SINGAPORE 732788,44.71666667,476,423,473,2,-71556.0,0.0
8888,2020-06,WOODLANDS,EXECUTIVE,656,WOODLANDS RING RD,04 TO 06,143.0,Maisonette,1998,76,525000.0,656 WOODLANDS RING RD,656 WOODLANDS RING ROAD SINGAPORE 730656,49.55,546,405,594,5,-71556.0,0.0
8889,2020-06,WOODLANDS,EXECUTIVE,827,WOODLANDS ST 81,10 TO 12,145.0,Maisonette,1996,75,580000.0,827 WOODLANDS ST 81,827 WOODLANDS STREET 81 SINGAPORE 730827,51.01666667,447,422,641,11,-71556.0,0.0
8890,2020-07,WOODLANDS,EXECUTIVE,358,WOODLANDS AVE 5,01 TO 03,149.0,Maisonette,1996,75,580000.0,358 WOODLANDS AVE 5,358 WOODLANDS AVENUE 5 SINGAPORE 730358,52.41666667,593,531,670,2,-71556.0,0.0
8891,2020-07,WOODLANDS,EXECUTIVE,788E,WOODLANDS CRES,01 TO 03,143.0,Maisonette,1999,77,531888.0,788E WOODLANDS CRES,788E WOODLANDS CRESCENT SINGAPORE 735788,50.16666667,610,452,613,2,-71556.0,0.0
8892,2020-07,WOODLANDS,EXECUTIVE,893A,WOODLANDS DR 50,01 TO 03,145.0,Maisonette,1996,75,565000.0,893A WOODLANDS DR 50,893A WOODLANDS DRIVE 50 SINGAPORE 730893,53.23333333,619,138,629,2,-71556.0,0.0
8893,2020-07,WOODLANDS,EXECUTIVE,636,WOODLANDS RING RD,01 TO 03,141.0,Maisonette,1999,78,521000.0,636 WOODLANDS RING RD,636 WOODLANDS RING ROAD SINGAPORE 730636,49.16666667,383,523,537,2,-71556.0,0.0
8894,2020-07,WOODLANDS,EXECUTIVE,658,WOODLANDS RING RD,01 TO 03,144.0,Maisonette,1998,76,540000.0,658 WOODLANDS RING RD,658 WOODLANDS RING ROAD SINGAPORE 730658,50.01666667,510,411,609,2,-71556.0,0.0
8895,2020-07,WOODLANDS,EXECUTIVE,833,WOODLANDS ST 83,01 TO 03,151.0,Maisonette,1989,68,540000.0,833 WOODLANDS ST 83,833 WOODLANDS STREET 83 SINGAPORE 730833,51.36666667,344,510,733,2,-71556.0,0.0
8896,2020-08,WOODLANDS,EXECUTIVE,636,WOODLANDS RING RD,01 TO 03,142.0,Maisonette,1999,78,540000.0,636 WOODLANDS RING RD,636 WOODLANDS RING ROAD SINGAPORE 730636,49.16666667,383,523,537,2,-71556.0,0.0
8897,2020-08,WOODLANDS,EXECUTIVE,837,WOODLANDS ST 82,01 TO 03,151.0,Maisonette,1989,67,535000.0,837 WOODLANDS ST 82,837 WOODLANDS STREET 82 SINGAPORE 730837,52.03333333,319,546,949,2,-71556.0,0.0
8898,2020-08,WOODLANDS,EXECUTIVE,833,WOODLANDS ST 83,01 TO 03,152.0,Maisonette,1989,67,590000.0,833 WOODLANDS ST 83,833 WOODLANDS STREET 83 SINGAPORE 730833,51.36666667,344,510,733,2,-71556.0,0.0
8899,2020-09,WOODLANDS,EXECUTIVE,636,WOODLANDS RING RD,10 TO 12,142.0,Maisonette,1999,78,570000.0,636 WOODLANDS RING RD,636 WOODLANDS RING ROAD SINGAPORE 730636,49.16666667,383,523,537,11,-71556.0,0.0
8900,2020-09,WOODLANDS,EXECUTIVE,637,WOODLANDS RING RD,04 TO 06,142.0,Maisonette,1999,78,563000.0,637 WOODLANDS RING RD,637 WOODLANDS RING ROAD SINGAPORE 730637,47.81666667,295,475,449,5,-71556.0,0.0
8901,2020-10,WOODLANDS,EXECUTIVE,356,WOODLANDS AVE 5,01 TO 03,150.0,Maisonette,1996,74,585000.0,356 WOODLANDS AVE 5,356 WOODLANDS AVENUE 5 SINGAPORE 730356,51.25,387,335,590,2,-71556.0,0.0
8902,2020-10,WOODLANDS,EXECUTIVE,647,WOODLANDS RING RD,04 TO 06,144.0,Maisonette,1998,76,545000.0,647 WOODLANDS RING RD,647 WOODLANDS RING ROAD SINGAPORE 730647,47.18333333,263,504,408,5,-71556.0,0.0
8903,2020-10,WOODLANDS,EXECUTIVE,817,WOODLANDS ST 82,01 TO 03,151.0,Maisonette,1988,67,638000.0,817 WOODLANDS ST 82,817 WOODLANDS STREET 82 SINGAPORE 730817,54.06666667,177,430,985,2,-71556.0,0.0
8904,2020-11,WOODLANDS,EXECUTIVE,656,WOODLANDS RING RD,01 TO 03,143.0,Maisonette,1998,76,560000.0,656 WOODLANDS RING RD,656 WOODLANDS RING ROAD SINGAPORE 730656,49.55,546,405,594,2,-71556.0,0.0
8905,2020-11,WOODLANDS,EXECUTIVE,804,WOODLANDS ST 81,01 TO 03,146.0,Maisonette,1988,67,610000.0,804 WOODLANDS ST 81,804 WOODLANDS STREET 81 SINGAPORE 730804,50.63333333,593,469,516,2,-71556.0,0.0
